iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
AUS,Oceania,Australia,2020-05-29,30178,1397622,54.196,1.17,32420,1.257,0,2669.9,tests performed,,,,,,,,,,,,63.43,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-05-30,30916,1428538,55.395,1.199,33754,1.309,0,3029.2,tests performed,,,,,,,,,,,,63.43,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-05-31,26030,1454568,56.404,1.009,32825,1.273,0,2611.2,tests performed,,,,,,,,,,,,63.43,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-0.54
AUS,Oceania,Australia,2020-06-01,17652,1472220,57.089,0.684,32574,1.263,0,2400.3,tests performed,,,,,,,,,,,,62.04,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-02,18167,1490387,57.793,0.704,28881,1.12,0,2246.3,tests performed,,,,,,,,,,,,62.04,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-03,22313,1512700,58.659,0.865,24911,0.966,0.001,1937.5,tests performed,,,,,,,,,,,,62.04,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-04,33629,1546329,59.963,1.304,25555,0.991,0,2181.6,tests performed,,,,,,,,,,,,62.04,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-05,32863,1579192,61.237,1.274,25939,1.006,0,2670.3,tests performed,,,,,,,,,,,,62.04,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-06,11396,1590588,61.679,0.442,23150,0.898,0,2418.8,tests performed,,,,,,,,,,,,62.04,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-07,26874,1617462,62.721,1.042,23271,0.902,0,2585.7,tests performed,,,,,,,,,,,,62.04,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-4.2
AUS,Oceania,Australia,2020-06-08,16053,1633515,63.343,0.622,23042,0.894,0,3506.6,tests performed,,,,,,,,,,,,62.04,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-09,17169,1650684,64.009,0.666,22900,0.888,0,3562,tests performed,,,,,,,,,,,,60.19,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-10,29270,1679954,65.144,1.135,23893,0.927,0,3716.4,tests performed,,,,,,,,,,,,60.19,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-11,31269,1711223,66.357,1.213,23556,0.913,0,3926,tests performed,,,,,,,,,,,,60.19,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-12,34327,1745550,67.688,1.331,23765,0.922,0,3960.8,tests performed,,,,,,,,,,,,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-13,37101,1782651,69.127,1.439,27438,1.064,0,3148.7,tests performed,,,,,,,,,,,,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-14,29702,1812353,70.278,1.152,27842,1.08,0,2784.2,tests performed,,,,,,,,,,,,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-2.87
AUS,Oceania,Australia,2020-06-15,15796,1828149,70.891,0.613,27805,1.078,0,2432.8,tests performed,,,,,,,,,,,,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-16,20198,1848347,71.674,0.783,28238,1.095,0,2059.1,tests performed,,,,,,,,,,,,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-17,27770,1876117,72.751,1.077,28023,1.087,0.001,1850.6,tests performed,,,,,,,,,,,,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-18,51380,1927497,74.743,1.992,30896,1.198,0.001,1802.3,tests performed,,,,,,,,,,,,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-19,42708,1970205,76.399,1.656,32094,1.245,0.001,1920.2,tests performed,,,,,,,,,,,,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-20,35173,2005378,77.763,1.364,31818,1.234,0.001,1579.6,tests performed,,,,,,,,,,,,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-21,35946,2041324,79.157,1.394,32710,1.268,0.001,1647.3,tests performed,,,,,,,,,,,,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-5.98
AUS,Oceania,Australia,2020-06-22,66525,2107849,81.737,2.58,39957,1.549,0.001,1929,tests performed,,,,,,,,,,,,50.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-23,24972,2132821,82.705,0.968,40639,1.576,0.001,1884,tests performed,,,,,,,,,,,,52.31,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-24,47603,2180424,84.551,1.846,43472,1.686,0.001,1822.2,tests performed,,,,,,,,,,,,52.31,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-25,51917,2232341,86.564,2.013,43549,1.689,0.001,1639,tests performed,,,,,,,,,,,,52.31,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-26,49498,2281839,88.484,1.919,44519,1.726,0.001,1640.2,tests performed,,,,,,,,,,,,52.31,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-27,54222,2336061,90.586,2.103,47240,1.832,0.001,1469.7,tests performed,,,,,,,,,,,,52.31,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-28,43114,2379175,92.258,1.672,48264,1.872,0.001,1165,tests performed,,,,,,,,,,,,52.31,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-7.29
AUS,Oceania,Australia,2020-06-29,36520,2415695,93.674,1.416,43978,1.705,0.001,900.1,tests performed,,,,,,,,,,,,52.31,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-06-30,40287,2455982,95.237,1.562,46166,1.79,0.001,809.9,tests performed,,,,,,,,,,,,52.31,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-01,49941,2505923,97.173,1.937,46500,1.803,0.001,734.8,tests performed,,,,,,,,,,,,68.98,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-02,57859,2563782,99.417,2.244,47349,1.836,0.001,703.7,tests performed,,,,,,,,,,,,68.98,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-03,54078,2617860,101.514,2.097,48003,1.861,0.002,509.9,tests performed,,,,,,,,,,,,68.98,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-04,50176,2668036,103.459,1.946,47425,1.839,0.002,438.5,tests performed,,,,,,,,,,,,68.98,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-05,45399,2713435,105.22,1.76,47751,1.852,0.002,408.1,tests performed,,,,,,,,,,,,68.98,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-6.43
AUS,Oceania,Australia,2020-07-06,45730,2759165,106.993,1.773,49067,1.903,0.003,372.9,tests performed,,,,,,,,,,,,68.98,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-07,41942,2801107,108.62,1.626,49304,1.912,0.003,357.3,tests performed,,,,,,,,,,,,68.98,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-08,55299,2856406,110.764,2.144,50069,1.942,0.003,332.2,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-09,54425,2910831,112.874,2.11,49578,1.923,0.004,265.3,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-10,59437,2970268,115.179,2.305,50344,1.952,0.004,272.6,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-11,51225,3021493,117.166,1.986,50494,1.958,0.004,261,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-12,53995,3075488,119.259,2.094,51722,2.006,0.004,259.2,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-5.25
AUS,Oceania,Australia,2020-07-13,42300,3117788,120.9,1.64,51232,1.987,0.004,239.7,tests performed,,,,,,,,,,,,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-14,44449,3162237,122.623,1.724,51590,2.001,0.004,225.6,tests performed,,,,,,,,,,,,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-15,59904,3222141,124.946,2.323,52248,2.026,0.005,208.5,tests performed,,,,,,,,,,,,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-16,65575,3287716,127.489,2.543,53841,2.088,0.005,202.7,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-17,62728,3350444,129.922,2.432,54311,2.106,0.005,201.4,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-18,63387,3413831,132.379,2.458,56048,2.173,0.005,195.7,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-19,62632,3476463,134.808,2.429,57282,2.221,0.005,191.9,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-7.97
AUS,Oceania,Australia,2020-07-20,57962,3534425,137.056,2.248,59520,2.308,0.005,191.4,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-21,56310,3590735,139.239,2.184,61214,2.374,0.006,178,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-22,59794,3650529,141.558,2.319,61198,2.373,0.006,171.9,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-23,69308,3719837,144.246,2.688,61732,2.394,0.005,182.9,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-24,75584,3795421,147.177,2.931,63568,2.465,0.006,177.4,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-25,64084,3859505,149.662,2.485,63668,2.469,0.006,171.3,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-26,75619,3935124,152.594,2.932,65523,2.541,0.006,160,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-4.5
AUS,Oceania,Australia,2020-07-27,51966,3987090,154.609,2.015,64666,2.508,0.006,157.4,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-28,,,,,64562,2.504,0.006,168.1,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-29,,4098249,158.919,,63960,2.48,0.007,149.4,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-30,66205,4164454,161.487,2.567,63517,2.463,0.007,134.4,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-07-31,,,,,62917,2.44,0.008,132.3,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-01,,4307224,167.023,,63960,2.48,0.008,128.2,tests performed,,,,,,,,,,,,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-02,39158,4346382,168.541,1.518,58751,2.278,0.008,121.6,tests performed,,,,,,,,,,,,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-1.91
AUS,Oceania,Australia,2020-08-03,40529,4386911,170.113,1.572,57117,2.215,0.009,116.7,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-04,94706,4481617,173.785,3.672,62707,2.432,0.009,113.6,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-05,70464,4552081,176.518,2.732,64833,2.514,0.008,126.3,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-06,80008,4632089,179.62,3.103,66805,2.591,0.007,138.8,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-07,91937,4724026,183.185,3.565,69741,2.704,0.007,142.8,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-08,40197,4764223,184.744,1.559,65286,2.532,0.007,143.3,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-09,93191,4857414,188.358,3.614,73005,2.831,0.006,166,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-2.5
AUS,Oceania,Australia,2020-08-10,61132,4918546,190.728,2.371,75948,2.945,0.006,178.2,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-11,61626,4980172,193.118,2.39,71222,2.762,0.005,185.9,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-12,61172,5041344,195.49,2.372,69895,2.71,0.005,198.2,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-13,68441,5109785,198.144,2.654,68242,2.646,0.005,193.4,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-14,70629,5180414,200.883,2.739,65198,2.528,0.005,195.3,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-15,63370,5243784,203.34,2.457,68509,2.657,0.005,217.7,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-16,53774,5297558,205.426,2.085,62878,2.438,0.005,203.7,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-0.06
AUS,Oceania,Australia,2020-08-17,38539,5336097,206.92,1.494,59650,2.313,0.005,202.7,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-18,44516,5380613,208.646,1.726,57206,2.218,0.005,215.1,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-19,59882,5440495,210.968,2.322,57022,2.211,0.005,212.5,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-20,68336,5508831,213.618,2.65,57007,2.211,0.004,239.7,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-21,,,,,56334,2.184,0.004,251.7,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-22,,,,,56698,2.199,0.004,260.4,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-23,,5706587,221.287,,58433,2.266,0.003,301.4,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-6.29
AUS,Oceania,Australia,2020-08-24,51447,5758034,223.282,1.995,60277,2.337,0.003,329.6,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-25,56675,5814709,225.479,2.198,62014,2.405,0.003,357.3,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-26,71703,5886412,228.26,2.78,63702,2.47,0.002,410.6,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-27,86268,5972680,231.605,3.345,66264,2.57,0.002,445.6,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-28,,,,,66159,2.565,0.002,490.1,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-29,,,,,66054,2.561,0.002,538.3,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-08-30,,6168229,239.188,,65949,2.557,0.002,555.5,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-7.1
AUS,Oceania,Australia,2020-08-31,46224,6214453,240.98,1.792,65203,2.528,0.002,595.8,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-01,41344,6255797,242.584,1.603,63013,2.443,0.002,613.5,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-02,63998,6319795,245.065,2.482,61912,2.401,0.002,596.1,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-03,70983,6390778,247.818,2.753,59728,2.316,0.002,607.7,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-04,,,,,63110,2.447,0.001,669.3,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-05,,,,,66492,2.578,0.001,765.5,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-06,,6657348,258.155,,69874,2.71,0.001,850.6,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-4.46
AUS,Oceania,Australia,2020-09-07,36086,6693434,259.554,1.399,68426,2.653,0.001,864.6,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-08,36963,6730397,260.987,1.433,67800,2.629,0.001,875.6,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-09,58936,6789333,263.273,2.285,67077,2.601,0.001,988.5,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-10,60098,6849431,265.603,2.33,65522,2.541,0.001,1071.6,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-11,,,,,60764,2.356,0.001,1063.4,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-12,,,,,56007,2.172,0.001,1051.1,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-13,,7016090,272.066,,51249,1.987,0.001,967,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-5
AUS,Oceania,Australia,2020-09-14,30946,7047036,273.266,1.2,50515,1.959,0.001,966.1,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-15,29503,7076539,274.41,1.144,49449,1.918,0.001,1105.9,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
AUS,Oceania,Australia,2020-09-16,47845,7124384,276.265,1.855,47864,1.856,0.001,1159.3,tests performed,,,,,,,,,,,,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,
